scenario_id,seed,design_cell,plant,mechanism,sg_tension,period_s,condition,timing_relation,value_region,probe_worthwhile_preregistered,physical_success__contract_only_recourse_mpc,physical_success__voi_accr_mpc,physical_success__perfect_capability_recourse_oracle,frequency_peak_hz__contract_only_recourse_mpc,frequency_peak_hz__voi_accr_mpc,frequency_peak_hz__perfect_capability_recourse_oracle,ace_iae_pu_s__contract_only_recourse_mpc,ace_iae_pu_s__voi_accr_mpc,ace_iae_pu_s__perfect_capability_recourse_oracle,tie_iae_pu_s__contract_only_recourse_mpc,tie_iae_pu_s__voi_accr_mpc,tie_iae_pu_s__perfect_capability_recourse_oracle,sg_mechanical_mileage_pu__contract_only_recourse_mpc,sg_mechanical_mileage_pu__voi_accr_mpc,sg_mechanical_mileage_pu__perfect_capability_recourse_oracle,hard_violation__contract_only_recourse_mpc,hard_violation__voi_accr_mpc,hard_violation__perfect_capability_recourse_oracle,fallback_calls__contract_only_recourse_mpc,fallback_calls__voi_accr_mpc,fallback_calls__perfect_capability_recourse_oracle,controller_calls__contract_only_recourse_mpc,controller_calls__voi_accr_mpc,controller_calls__perfect_capability_recourse_oracle,probe_command_l1_pu_s__contract_only_recourse_mpc,probe_command_l1_pu_s__voi_accr_mpc,probe_command_l1_pu_s__perfect_capability_recourse_oracle,voi_probe_triggers__contract_only_recourse_mpc,voi_probe_triggers__voi_accr_mpc,voi_probe_triggers__perfect_capability_recourse_oracle,candidate_diameter_reduction_max__contract_only_recourse_mpc,candidate_diameter_reduction_max__voi_accr_mpc,candidate_diameter_reduction_max__perfect_capability_recourse_oracle,p99_solve_time_s__contract_only_recourse_mpc,p99_solve_time_s__voi_accr_mpc,p99_solve_time_s__perfect_capability_recourse_oracle,paired_absolute_improvement__frequency_peak_hz,oracle_absolute_value__frequency_peak_hz,paired_absolute_improvement__ace_iae_pu_s,oracle_absolute_value__ace_iae_pu_s,paired_absolute_improvement__tie_iae_pu_s,oracle_absolute_value__tie_iae_pu_s,paired_absolute_improvement__sg_mechanical_mileage_pu,oracle_absolute_value__sg_mechanical_mileage_pu
D5-M2-A-010,5310,A_full_nonlinear|power_drop|high|2,A_full_nonlinear,power_drop,high,2.0,OOD,simultaneous,HIGH_VALUE_CANDIDATE,True,True,True,True,0.3319756152534376,0.3319756152534376,0.3319870248699921,1.3994568326255192,1.3998370757188758,1.399570839652173,0.0559040609766975,0.0590081288715653,0.0559084307317504,0.2096236565139116,0.2117191735987369,0.2096497782528674,False,False,False,0,0,0,151,151,151,0.0,0.02,0.0,0,1,0,0.0,0.5,0.0,0.0718117000033089,0.073149399999238,0.0749007500016887,0.0,-1.1409616554491908e-05,-0.00038024309335660256,-0.00011400702665387286,-0.0031040678948678,-4.369755052899271e-06,-0.0020955170848253046,-2.6121738955803275e-05
D5-M2-A-011,5311,A_full_nonlinear|power_drop|high|2,A_full_nonlinear,power_drop,high,2.0,OOD,after,LOW_VALUE_CONTROL,False,True,True,True,0.0769606125187251,0.0769606125187251,0.0769610551487807,0.2728290123701412,0.2728290123701412,0.2728529012066146,0.0094736323551973,0.0094736323551973,0.0094830502152666,0.0881751812627325,0.0881751812627325,0.0882022133079175,False,False,False,0,0,0,301,301,301,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0793218000035267,0.0766571999993175,0.0748641000027419,0.0,-4.4263005559430635e-07,0.0,-2.3888836473417996e-05,0.0,-9.417860069299913e-06,0.0,-2.7032045185004794e-05
D5-M2-A-012,5312,A_full_nonlinear|power_drop|high|4,A_full_nonlinear,power_drop,high,4.0,known,before,HIGH_VALUE_CANDIDATE,True,True,True,True,0.2343514591610084,0.2343514591610084,0.2306960498948437,0.9576652319822154,0.9715512801503158,0.9220038659589642,0.1942304721860491,0.2007475403266728,0.1695758545033618,0.2165339465672612,0.2425175290518538,0.2072228467167513,False,False,False,0,0,0,76,76,76,0.0,0.04,0.0,0,1,0,0.0,0.5,0.0,0.0724564750016725,0.223805475006884,0.0804039499998907,0.0,0.0036554092661646997,-0.013886048168100351,0.035661366023251206,-0.006517068140623694,0.024654617682687313,-0.02598358248459262,0.009311099850509874
D5-M2-A-013,5313,A_full_nonlinear|power_drop|high|4,A_full_nonlinear,power_drop,high,4.0,known,simultaneous,LOW_VALUE_CONTROL,False,True,True,True,0.0551292471463984,0.0551292471463984,0.0551292555048966,0.2487145606183928,0.2487145606183928,0.2487559182064934,0.0882621586231963,0.0882621586231963,0.0882626474364017,0.086355391706157,0.086355391706157,0.0863787809822495,False,False,False,0,0,0,151,151,151,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0824833500046224,0.0749481500024558,0.0782977999988361,0.0,-8.3584981991347e-09,0.0,-4.135758810058787e-05,0.0,-4.888132054126082e-07,0.0,-2.3389276092508626e-05
D5-M2-A-014,5314,A_full_nonlinear|power_drop|high|4,A_full_nonlinear,power_drop,high,4.0,OOD,after,HIGH_VALUE_CANDIDATE,True,True,True,True,0.23984127064775,0.23984127064775,0.2398261716160241,1.086247487897844,1.0873691688481513,1.0857164080951027,0.2513462134723479,0.2503856235144858,0.2513238829385368,0.2376890656316655,0.2461601382263314,0.237491889604142,False,False,False,0,0,0,76,76,76,0.0,0.04,0.0,0,1,0,0.0,0.5,0.0,0.0806933750009193,0.2421581749968027,0.0762130750044889,0.0,1.5099031725890333e-05,-0.00112168095030718,0.0005310798027413632,0.0009605899578621346,2.2330533811121267e-05,-0.008471072594665896,0.0001971760275235046
D5-M2-A-015,5315,A_full_nonlinear|power_drop|high|4,A_full_nonlinear,power_drop,high,4.0,OOD,before,LOW_VALUE_CONTROL,False,True,True,True,0.0576244767885339,0.0576244767885339,0.0576743129652727,0.2244167691219734,0.2244167691219734,0.2238895995222601,0.0621725447916224,0.0621725447916224,0.0623111017155636,0.0872599364937739,0.0872599364937739,0.087617688292288,False,False,False,0,0,0,151,151,151,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0742411499995796,0.0769299499988847,0.0738846999993256,0.0,-4.9836176738801696e-05,0.0,0.0005271695997133008,0.0,-0.00013855692394119934,0.0,-0.00035775179851409156
D5-M2-A-016,5316,A_full_nonlinear|ramp_drop|low|2,A_full_nonlinear,ramp_drop,low,2.0,known,simultaneous,HIGH_VALUE_CANDIDATE,True,True,True,True,0.4433617488020612,0.4433617488020612,0.4433720489602876,1.873843773969638,1.868714935261939,1.873913170388667,0.0757408109613781,0.0760054781136327,0.0757470545705426,0.2801585406449361,0.275992451243383,0.2801717114065782,False,False,False,0,0,0,151,151,151,0.0,0.02,0.0,0,1,0,0.0,0.5,0.0,0.0739353000026312,0.1620017499990353,0.0778602999962458,0.0,-1.0300158226395073e-05,0.0051288387076990904,-6.9396419028811e-05,-0.0002646671522546079,-6.2436091644996194e-06,0.004166089401553108,-1.3170761642089523e-05
D5-M2-A-017,5317,A_full_nonlinear|ramp_drop|low|2,A_full_nonlinear,ramp_drop,low,2.0,known,after,LOW_VALUE_CONTROL,False,True,True,True,0.0701129965743326,0.0701129965743326,0.0701137509222338,0.2417127430839314,0.2417127430839314,0.2417299024578788,0.0094276635944705,0.0094276635944705,0.0094334688149988,0.0852970126032994,0.0852970126032994,0.085323932592295,False,False,False,0,0,0,301,301,301,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0803139000054216,0.0794404000043869,0.0770574999987729,0.0,-7.54347901199548e-07,0.0,-1.7159373947389644e-05,0.0,-5.805220528299834e-06,0.0,-2.6919988995594002e-05
D5-M2-A-018,5318,A_full_nonlinear|ramp_drop|low|2,A_full_nonlinear,ramp_drop,low,2.0,OOD,before,HIGH_VALUE_CANDIDATE,True,True,True,True,0.314405764964561,0.314405764964561,0.3161262683126183,1.0966657148437082,1.0784436858210074,1.0890000500269337,0.1733912976975007,0.1653713893538454,0.1628683203635067,0.2205442960168178,0.2140890436498385,0.2032866512106724,False,False,False,0,0,0,151,151,151,0.0,0.02,0.0,0,1,0,0.0,0.5,0.0,0.075277649997588,0.2448811499998555,0.0855633499959367,0.0,-0.0017205033480572895,0.01822202902270087,0.007665664816774553,0.008019908343655291,0.010522977333993988,0.006455252366979303,0.01725764480614539
D5-M2-A-019,5319,A_full_nonlinear|ramp_drop|low|2,A_full_nonlinear,ramp_drop,low,2.0,OOD,simultaneous,LOW_VALUE_CONTROL,False,True,True,True,0.0525606800065249,0.0525606800065249,0.0525609604377438,0.1617003426740879,0.1617003426740879,0.1617257423616168,0.0240497810930161,0.0240497810930161,0.0240750004242336,0.0673067344620393,0.0673067344620393,0.0673248043965263,False,False,False,0,0,0,301,301,301,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0784425000019837,0.0811235000001033,0.0743074999991222,0.0,-2.8043121890614087e-07,0.0,-2.5399687528904202e-05,0.0,-2.521933121749781e-05,0.0,-1.806993448699723e-05
D5-M2-A-020,5320,A_full_nonlinear|ramp_drop|low|4,A_full_nonlinear,ramp_drop,low,4.0,known,after,HIGH_VALUE_CANDIDATE,True,True,True,True,0.3196322342968543,0.3196322342968543,0.3197877778323537,1.416440935968266,1.4203421428266878,1.4142394241128424,0.3729936504315758,0.3733013460915174,0.3728895085788948,0.3110652947473895,0.3119485239675982,0.3089509022831073,False,False,False,0,0,0,76,76,76,0.0,0.04,0.0,0,1,0,0.0,0.5,0.0,0.0819174250045762,0.2530195999952411,0.0943041749960684,0.0,-0.0001555435354994028,-0.0039012068584218795,0.002201511855423499,-0.0003076956599415981,0.00010414185268098342,-0.0008832292202087255,0.0021143924642821887
D5-M2-A-021,5321,A_full_nonlinear|ramp_drop|low|4,A_full_nonlinear,ramp_drop,low,4.0,known,before,LOW_VALUE_CONTROL,False,True,True,True,0.0557312823255306,0.0557312823255306,0.0557968441473797,0.2526210399136222,0.2526210399136222,0.2502401759688804,0.0720263608520891,0.0720263608520891,0.0719189233038757,0.097260892787576,0.097260892787576,0.095934385581108,False,False,False,0,0,0,151,151,151,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.085048850000021,0.0791944500015233,0.0757856999953219,0.0,-6.556182184909443e-05,0.0,0.002380863944741851,0.0,0.00010743754821340712,0.0,0.001326507206468
D5-M2-A-022,5322,A_full_nonlinear|ramp_drop|low|4,A_full_nonlinear,ramp_drop,low,4.0,OOD,simultaneous,HIGH_VALUE_CANDIDATE,True,True,True,True,0.4532955061303557,0.4532955061303557,0.4532982051546869,2.356716592667683,2.354755230914933,2.356789336391956,0.0979120808687816,0.0985627496337059,0.0979130737045469,0.3866447542325008,0.3923372142854461,0.3866645296790974,False,False,False,0,0,0,76,76,76,0.0,0.04,0.0,0,1,0,0.0,0.5,0.0,0.0900553749997925,0.2581271750059386,0.0757135249950806,0.0,-2.6990243311986184e-06,0.0019613617527500793,-7.27437242731277e-05,-0.0006506687649242976,-9.928357652955189e-07,-0.005692460052945325,-1.9775446596648205e-05
D5-M2-A-023,5323,A_full_nonlinear|ramp_drop|low|4,A_full_nonlinear,ramp_drop,low,4.0,OOD,after,LOW_VALUE_CONTROL,False,True,True,True,0.0691496121868939,0.0691496121868939,0.0690943865897106,0.4156781891568279,0.4156781891568279,0.4124417463193637,0.0218139776448994,0.0218139776448994,0.0217116002984542,0.1217545531559927,0.1217545531559927,0.1193957557272264,False,False,False,0,0,0,151,151,151,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0761634999980742,0.0802970000004279,0.0779909499942732,0.0,5.522559718330877e-05,0.0,0.003236442837464215,0.0,0.00010237734644519964,0.0,0.00235879742876631
D5-M2-A-024,5324,A_full_nonlinear|ramp_drop|high|2,A_full_nonlinear,ramp_drop,high,2.0,known,before,HIGH_VALUE_CANDIDATE,True,True,True,True,0.2382474836617399,0.2382474836617399,0.2386908534605901,0.813124784435885,0.8026772659429988,0.8118149003046304,0.1297608085724971,0.1257240703082425,0.1205047214620351,0.1545146897455439,0.154178966846111,0.1454221585154653,False,False,False,0,0,0,151,151,151,0.0,0.02,0.0,0,1,0,0.0,0.5,0.0,0.0771535500025493,0.2320523500020499,0.0838708499977656,0.0,-0.0004433697988502072,0.010447518492886165,0.0013098841312545462,0.004036738264254602,0.00925608711046201,0.0003357228994328998,0.009092531230078582
D5-M2-A-025,5325,A_full_nonlinear|ramp_drop|high|2,A_full_nonlinear,ramp_drop,high,2.0,known,simultaneous,LOW_VALUE_CONTROL,False,True,True,True,0.0632692862106312,0.0632692862106312,0.063272633219455,0.1785471183656131,0.1785471183656131,0.1785821081381897,0.0353629144821892,0.0353629144821892,0.0353817889166028,0.0638695958437947,0.0638695958437947,0.0638869707385442,False,False,False,0,0,0,301,301,301,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.083474599996407,0.0835122999997111,0.0773752000022796,0.0,-3.3470088238035656e-06,0.0,-3.4989772576599076e-05,0.0,-1.887443441359743e-05,0.0,-1.737489474949727e-05
D5-M2-A-026,5326,A_full_nonlinear|ramp_drop|high|2,A_full_nonlinear,ramp_drop,high,2.0,OOD,after,HIGH_VALUE_CANDIDATE,True,True,True,True,0.2386053707589945,0.2386053707589945,0.2386065416794981,0.8186055528855987,0.8159863055120056,0.8186447437393707,0.1576637981661079,0.1560767155386906,0.1576794998654483,0.1687940676323922,0.1671136450085356,0.1688173995292841,False,False,False,0,0,0,151,151,151,0.0,0.02,0.0,0,1,0,0.0,0.5,0.0,0.0770631500017771,0.2525733000038599,0.0814416499997605,0.0,-1.1709205036125603e-06,0.002619247373593092,-3.919085377201981e-05,0.0015870826274173022,-1.5701699340398e-05,0.0016804226238565922,-2.33318968919094e-05
D5-M2-A-027,5327,A_full_nonlinear|ramp_drop|high|2,A_full_nonlinear,ramp_drop,high,2.0,OOD,before,LOW_VALUE_CONTROL,False,True,True,True,0.0602627519328605,0.0602627519328605,0.0600877167973652,0.1776770458620277,0.1776770458620277,0.1773042371343403,0.0432575127130085,0.0432575127130085,0.0431184617885362,0.0724542726311209,0.0724542726311209,0.0721445621619473,False,False,False,0,0,0,301,301,301,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0793821999977808,0.0832862000024761,0.0783612999948673,0.0,0.00017503513549529948,0.0,0.0003728087276874126,0.0,0.000139050924472299,0.0,0.00030971046917360745
D5-M2-A-028,5328,A_full_nonlinear|ramp_drop|high|4,A_full_nonlinear,ramp_drop,high,4.0,known,simultaneous,HIGH_VALUE_CANDIDATE,True,True,True,True,0.3402910553787064,0.3402910553787064,0.3402925179353389,1.7461432209523855,1.7460849211984235,1.7462212634111116,0.0666024174863592,0.0671654441296023,0.0666042446527112,0.2852055472400052,0.2908111684584009,0.2852281402130327,False,False,False,0,0,0,76,76,76,0.0,0.04,0.0,0,1,0,0.0,0.5,0.0,0.0815253750024567,0.1191238749997865,0.0843097500001022,0.0,-1.462556632469969e-06,5.829975396198783e-05,-7.804245872611304e-05,-0.0005630266432431058,-1.8271663519975334e-06,-0.0056056212183956955,-2.259297302753538e-05
D5-M2-A-029,5329,A_full_nonlinear|ramp_drop|high|4,A_full_nonlinear,ramp_drop,high,4.0,known,after,LOW_VALUE_CONTROL,False,True,True,True,0.0769483882669046,0.0769483882669046,0.0769467906703285,0.4368476950559682,0.4368476950559682,0.4363315075673482,0.0210477212069721,0.0210477212069721,0.0210655619280261,0.1179810311750993,0.1179810311750993,0.1177165006189233,False,False,False,0,0,0,151,151,151,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0816979000010178,0.0782831500000611,0.0835392000008141,0.0,1.5975965761000355e-06,0.0,0.0005161874886200346,0.0,-1.7840721053999364e-05,0.0,0.0002645305561759931
D5-M2-A-030,5330,A_full_nonlinear|ramp_drop|high|4,A_full_nonlinear,ramp_drop,high,4.0,OOD,before,HIGH_VALUE_CANDIDATE,True,True,True,True,0.2364250105749847,0.2364250105749847,0.2354643962849649,1.0052151045664592,1.0254169006886311,0.989902561795754,0.211313296752913,0.2196026850363736,0.2047677429905135,0.2279635318558439,0.2417613649206217,0.2227270005574779,False,False,False,0,0,0,76,76,76,0.0,0.04,0.0,0,1,0,0.0,0.5,0.0,0.0869569750011578,0.2564597250002407,0.0778739500001393,0.0,0.0009606142900197845,-0.020201796122171878,0.015312542770705262,-0.008289388283460597,0.006545553762399486,-0.013797833064777804,0.005236531298365987
D5-M2-A-031,5331,A_full_nonlinear|ramp_drop|high|4,A_full_nonlinear,ramp_drop,high,4.0,OOD,simultaneous,LOW_VALUE_CONTROL,False,True,True,True,0.0551295658302414,0.0551295658302414,0.0551295817477293,0.2521123714879906,0.2521123714879906,0.2521591333402195,0.0617451741854967,0.0617451741854967,0.0617455613214399,0.0921841411083821,0.0921841411083821,0.0922091524404511,False,False,False,0,0,0,151,151,151,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0825388500015833,0.0867656999980681,0.080981499999325,0.0,-1.5917487897199045e-08,0.0,-4.676185222890483e-05,0.0,-3.8713594319866873e-07,0.0,-2.5011332068988756e-05
D5-M2-A-032,5332,A_full_nonlinear|delay_drop|low|2,A_full_nonlinear,delay_drop,low,2.0,known,after,HIGH_VALUE_CANDIDATE,True,True,True,True,0.3188008685643023,0.3188008685643023,0.3188005248510112,1.0954466731743882,1.1005597010137544,1.0954683377177,0.2069316657339943,0.206769242685264,0.2069471881294111,0.2248179362296269,0.2289562604953607,0.2248339742648267,False,False,False,0,0,0,151,151,151,0.0,0.02,0.0,0,1,0,0.0,0.5,0.0,0.0798735499993199,0.0785703000001376,0.0907201499976508,0.0,3.4371329110660653e-07,-0.005113027839366291,-2.1664543311761264e-05,0.00016242304873029245,-1.552239541680045e-05,-0.004138324265733795,-1.6038035199811285e-05
D5-M2-A-033,5333,A_full_nonlinear|delay_drop|low|2,A_full_nonlinear,delay_drop,low,2.0,known,before,LOW_VALUE_CONTROL,False,True,True,True,0.0557840900087641,0.0557840900087641,0.0557843189003548,0.1552655705466414,0.1552655705466414,0.1549509544969976,0.0324063430975015,0.0324063430975015,0.0319982769237721,0.0665674139342362,0.0665674139342362,0.0667433705379874,False,False,False,0,0,0,301,301,301,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0811513000007835,0.0786453000036999,0.0872877000001608,0.0,-2.2889159069505727e-07,0.0,0.00031461604964377887,0.0,0.0004080661737293975,0.0,-0.0001759566037512067
D5-M2-A-034,5334,A_full_nonlinear|delay_drop|low|2,A_full_nonlinear,delay_drop,low,2.0,OOD,simultaneous,HIGH_VALUE_CANDIDATE,True,True,True,True,0.4485945788695084,0.4485945788695084,0.4485515190222507,1.8869457881967104,1.8858481209054176,1.884803066692277,0.0706473665648751,0.0703312966271336,0.0703010413733553,0.2780911617326659,0.2787620716498621,0.2756936252230959,False,False,False,0,0,0,151,151,151,0.0,0.02,0.0,0,1,0,0.0,0.0,0.0,0.0794611500023165,0.163596200003667,0.0798817999966559,0.0,4.3059847257664874e-05,0.001097667291292792,0.002142721504433398,0.0003160699377414977,0.0003463251915197946,-0.0006709099171962052,0.0023975365095700307
