scenario_id,split,seed,design_cell,plant,control_period_s,sg_tension,capability_mechanism,capability_change_time_s,load_event_time_s,load_area,load_sign,load_magnitude_pu,initial_soc_area1,initial_soc_area2,noise_std_hz,jitter_s,dropout_probability,probe_eligible,known_ood,contract_status,materiality_positive,evaluation_status,final_seed_consumed
A7-F-PLANNED-010,final,410,PLANNED_CROSS_PLANT|power_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-011,final,411,PLANNED_CROSS_PLANT|ramp_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-012,final,412,PLANNED_CROSS_PLANT|power_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-013,final,413,PLANNED_CROSS_PLANT|ramp_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-014,final,414,PLANNED_CROSS_PLANT|power_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-015,final,415,PLANNED_CROSS_PLANT|ramp_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-016,final,416,PLANNED_CROSS_PLANT|power_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-017,final,417,PLANNED_CROSS_PLANT|ramp_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-018,final,418,PLANNED_CROSS_PLANT|power_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-019,final,419,PLANNED_CROSS_PLANT|ramp_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-020,final,420,PLANNED_CROSS_PLANT|power_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-021,final,421,PLANNED_CROSS_PLANT|ramp_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-022,final,422,PLANNED_CROSS_PLANT|power_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-023,final,423,PLANNED_CROSS_PLANT|ramp_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-024,final,424,PLANNED_CROSS_PLANT|power_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-025,final,425,PLANNED_CROSS_PLANT|ramp_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-026,final,426,PLANNED_CROSS_PLANT|power_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-027,final,427,PLANNED_CROSS_PLANT|ramp_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-028,final,428,PLANNED_CROSS_PLANT|power_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-029,final,429,PLANNED_CROSS_PLANT|ramp_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-030,final,430,PLANNED_CROSS_PLANT|power_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-031,final,431,PLANNED_CROSS_PLANT|ramp_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-032,final,432,PLANNED_CROSS_PLANT|power_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-033,final,433,PLANNED_CROSS_PLANT|ramp_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-034,final,434,PLANNED_CROSS_PLANT|power_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-035,final,435,PLANNED_CROSS_PLANT|ramp_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-036,final,436,PLANNED_CROSS_PLANT|power_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-037,final,437,PLANNED_CROSS_PLANT|ramp_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-038,final,438,PLANNED_CROSS_PLANT|power_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-039,final,439,PLANNED_CROSS_PLANT|ramp_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-040,final,440,PLANNED_CROSS_PLANT|power_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-041,final,441,PLANNED_CROSS_PLANT|ramp_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-042,final,442,PLANNED_CROSS_PLANT|power_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-043,final,443,PLANNED_CROSS_PLANT|ramp_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-044,final,444,PLANNED_CROSS_PLANT|power_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-045,final,445,PLANNED_CROSS_PLANT|ramp_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-046,final,446,PLANNED_CROSS_PLANT|power_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-047,final,447,PLANNED_CROSS_PLANT|ramp_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-048,final,448,PLANNED_CROSS_PLANT|power_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-049,final,449,PLANNED_CROSS_PLANT|ramp_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-050,final,450,PLANNED_CROSS_PLANT|power_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-051,final,451,PLANNED_CROSS_PLANT|ramp_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-052,final,452,PLANNED_CROSS_PLANT|power_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-053,final,453,PLANNED_CROSS_PLANT|ramp_drop|low|4,PLANNED_CROSS_PLANT,4.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-054,final,454,PLANNED_CROSS_PLANT|power_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-055,final,455,PLANNED_CROSS_PLANT|ramp_drop|high|4,PLANNED_CROSS_PLANT,4.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,known,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-056,final,456,PLANNED_CROSS_PLANT|power_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-057,final,457,PLANNED_CROSS_PLANT|ramp_drop|low|2,PLANNED_CROSS_PLANT,2.0,low,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-058,final,458,PLANNED_CROSS_PLANT|power_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,power_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,True,NOT_EVALUATED_BY_A6_STOP,False
A7-F-PLANNED-059,final,459,PLANNED_CROSS_PLANT|ramp_drop|high|2,PLANNED_CROSS_PLANT,2.0,high,ramp_drop,,,PRELOCKED_NOT_REALIZED,,,,,,,,,OOD,PRELOCKED_NOT_REALIZED,False,NOT_EVALUATED_BY_A6_STOP,False
