point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,nominal_frequency_hz
B3F_0012,2.0,medium,0.03484183782585653,0.02350005392681117,0.03456428981677452,0.7895638703921599,0.0007962762898739628,0.5305358179660459,0.03076516512719451,balanced,50.0
B3F_0013,2.0,high,0.04615747593552792,0.0013193624707774395,0.033368000724730035,0.06837306462592149,0.001658172887429508,0.5851757882617987,0.027024365128424623,regional_responsibility,50.0
B3F_0014,2.0,medium,0.039456055024796134,0.010918254981732413,0.017129317792472464,0.21386980834256322,0.0013852263330566775,0.4782705156627436,0.021830432588319543,resource_economy,50.0
B3F_0015,4.0,high,0.033244992638759865,0.01810585333578144,0.03114617418305485,1.1333742543664094,0.0013155967741965476,0.3581896819056702,0.004362190546171235,balanced,50.0
B3F_0016,2.0,high,0.04210527269861417,0.03372205354892928,0.01581957043436186,0.8543177072144,0.0008618200842327346,0.5123802073015788,0.013414142747118699,regional_responsibility,50.0
B3F_0017,2.0,medium,0.021627502334425383,0.0003502135766219695,0.005628536455176569,0.14057685168462666,0.0013964598740797514,0.3512422192059046,0.00478748993951051,resource_economy,50.0
B3F_0018,2.0,medium,0.026186432079259775,0.02657712872874471,0.008213883547221008,0.1920328778355287,0.001937201953133036,0.5252549637204345,0.020864049154320333,balanced,50.0
B3F_0019,2.0,medium,0.04523559555774003,0.01563051881268803,0.027161967207264506,0.23214639646949076,0.0011845611948510895,0.4957378531204276,0.009754949911556964,regional_responsibility,50.0
B3F_0020,4.0,low,0.059144940631751776,0.0122639332007489,0.025289251794438222,1.2322814020397221,0.0005947712829199365,0.4771434110823407,0.026606193901474576,resource_economy,50.0
B3F_0021,4.0,high,0.04884142935065209,0.006321926207385212,0.002532540184695586,0.7338693910964335,0.0006726004866556462,0.6760116490686022,0.03789917839528611,balanced,50.0
B3F_0022,2.0,high,0.0523706933898478,0.01345612586243933,0.025465454846986126,1.0368402975601514,0.0010289581337144182,0.4091672761285966,0.002441781099622626,regional_responsibility,50.0
B3F_0023,4.0,medium,0.07252932191208906,0.021461488326723566,0.01681091530923306,0.5229175996918639,0.0017900668049111346,0.31709182367924216,0.027603879413305787,resource_economy,50.0
B3F_0024,2.0,high,0.02495583964904411,0.005074013458955826,0.01937201130254387,0.5388752163290847,0.0016101295015397122,0.452085239415661,0.0153330955080347,balanced,50.0
B3F_0025,4.0,medium,0.05369454576263753,0.022876882179080644,0.002858588034090122,1.2074672434109217,0.0013665464330075597,0.46199176837255607,0.03313678457706883,regional_responsibility,50.0
B3F_0026,2.0,low,0.05894929149942698,0.022289426073487533,0.009259494798169987,1.0030331517339193,0.0006613135501038423,0.30429519814615413,0.010849990480855021,resource_economy,50.0
B3F_0027,4.0,low,0.04659553382711826,0.008535377867493664,0.012913901263136915,1.2941708125169666,0.0015314889116809917,0.5454242140916583,0.026189406872908477,balanced,50.0
B3F_0028,4.0,medium,0.038573333986806235,0.00724493468970023,0.00588139438962246,0.05216519722504775,0.0015144393537361708,0.6948003065057189,0.02966859712696677,regional_responsibility,50.0
B3F_0029,2.0,medium,0.05738134737107383,0.013716627420401119,0.03135773148030399,0.17056336452547943,0.0017012780828232512,0.44454717968928625,0.015780948437294468,resource_economy,50.0
B3F_0030,4.0,high,0.04228272773609654,0.017866385743500093,0.034862709047984414,0.6857186337810204,0.0011574829346806081,0.6859603868998906,0.036826013959640545,balanced,50.0
B3F_0031,2.0,low,0.047701491530535954,0.002837433076691989,0.022131769381827315,0.6655989404648629,0.001894326172023516,0.5820074492558447,0.017479642458231165,regional_responsibility,50.0
B3F_0032,2.0,medium,0.06529001547439499,0.007500306170807043,0.021748232718684382,0.6421256526775496,0.0015744042838033816,0.5384225420394755,0.024552858811223502,resource_economy,50.0
B3F_0033,2.0,low,0.0443877720567283,0.004495975302103998,0.028767649382309555,0.8987338896302496,0.0006950511698937148,0.6204003020885516,0.022378609662693397,balanced,50.0
B3F_0034,4.0,high,0.06786250760651952,0.018728000036282853,0.011294992314034349,0.6942688427681547,0.0012986780723147498,0.6695602653922752,0.009546958991618129,regional_responsibility,50.0
B3F_0035,4.0,low,0.05605358458742503,0.000752993634497869,0.0249604145959853,1.1777474650911128,0.0015059130976280948,0.47188999222658384,0.0011803273870342414,resource_economy,50.0
B3F_0036,2.0,medium,0.027658294922200115,0.004804673696123334,0.018659749675994357,0.6271463187841082,0.001845399658514379,0.6108458973421911,0.01373756864665408,balanced,50.0
B3F_0037,4.0,low,0.04700960220906284,0.025920191763091523,0.0015191407181768543,0.045843478160835234,0.0016724513320742183,0.3826981897685078,0.010029176167965378,regional_responsibility,50.0
B3F_0038,4.0,low,0.020749406846867817,0.016542805367937678,0.010409214571216267,0.9877278810425055,0.0007209497649604832,0.5530438126475908,0.0032127841118972577,resource_economy,50.0
B3F_0039,4.0,medium,0.038332191140152905,0.006038607938100634,0.022814547738486964,0.2967633678993989,0.0011364685008604183,0.6547534599438811,0.03625090628984629,balanced,50.0
B3F_0040,4.0,high,0.05993041224513235,0.022126052135243972,0.026471488448233813,1.052157092141748,0.0005811789810383278,0.3895221983480603,0.02297269647463153,regional_responsibility,50.0
B3F_0041,4.0,low,0.04282287494224099,0.026089708041470632,0.002042336589575324,0.4255906971362084,0.0016434440022080775,0.34605034734153917,0.03357483097431437,resource_economy,50.0
B3F_0042,2.0,low,0.031721250797360025,0.01928492155408858,0.012099105346431301,1.0314198695164083,0.0005900438694540042,0.578157159097386,0.03258102717609721,balanced,50.0
B3F_0043,2.0,high,0.06611834441897502,0.004034958917594592,0.013684277220347783,0.9426710392487215,0.001010234564999755,0.4636935075631951,0.03156947937176821,regional_responsibility,50.0
B3F_0044,4.0,medium,0.03441336413624634,0.0010650238670186474,0.030676111201080575,1.2193008759538249,0.0009174908206631207,0.39669514571439857,0.0214222733264171,resource_economy,50.0
B3F_0045,4.0,high,0.028603748187092506,0.007966393835771439,0.024191289100599315,0.5892072967073383,0.0009340022114812366,0.4056698468735543,0.01205877573316409,balanced,50.0
B3F_0046,4.0,medium,0.03366169649771912,0.024442269139131362,0.021045144757689583,1.1652595049915782,0.0011225227063654906,0.42349561867199637,0.024181645294778377,regional_responsibility,50.0
B3F_0047,2.0,low,0.02318012117765544,0.029404391231993492,0.02071275726468179,1.1131697575583652,0.0014762826687440864,0.43164987170686,0.023455519290266204,resource_economy,50.0
B3F_0048,2.0,medium,0.0257010222918376,0.019694634898424837,0.020196969319638346,0.20613701337428444,0.0010752861984594012,0.6795521202506427,0.02527384758974695,balanced,50.0
B3F_0049,2.0,low,0.045532632445538804,0.01133960480303468,0.025818821056333784,0.9519017671185298,0.0011766904572067757,0.3231679852550957,0.007701000259100967,regional_responsibility,50.0
B3F_0050,2.0,high,0.02687747021978211,0.031384731879672396,0.026585395694765694,0.03933624535212012,0.001092628054357158,0.4280609346477132,0.03999710105984114,resource_economy,50.0
B3F_0051,2.0,high,0.05517761464447291,0.027113882644759012,0.018588417656428758,0.8525383244273117,0.0006456035674745846,0.6738150128536828,0.03960741041103541,balanced,50.0
B3F_0052,4.0,low,0.05291662657274527,0.03214510507806147,0.0012772075176253315,1.2755010946284615,0.001988360108991948,0.46810973340682677,0.0300366487822604,regional_responsibility,50.0
B3F_0053,4.0,low,0.015454836817988349,0.030166663978918803,0.024033751805573406,0.38101832097051885,0.0018812498252755545,0.4307314296372091,0.027379632205986257,resource_economy,50.0
B3F_0054,4.0,low,0.022789824143083955,0.020942568335667166,0.010328696774191948,0.4847708137326013,0.001741455747907117,0.384822759613459,0.022552879252712165,balanced,50.0
B3F_0055,4.0,low,0.06317180204762696,0.023937565483372638,0.02848187190508576,1.2143899475138595,0.0014045292935631639,0.46946710065361896,0.0006239742831294553,regional_responsibility,50.0
B3F_0056,4.0,low,0.04000074826937022,0.010501946791384647,0.032461171092391834,0.3357197790785819,0.001981372533701487,0.656698491751777,0.007362683543496934,resource_economy,50.0
B3F_0057,2.0,low,0.06268606906418886,0.0032106411701185488,0.02956176350672628,1.2673164417090637,0.0018042157974575757,0.3405685740425086,0.03561445143328121,balanced,50.0
B3F_0058,4.0,high,0.037548925592701614,0.028817983299569267,0.01319242900620903,1.2809469872234693,0.0005204553454566296,0.39324888284476356,0.03604094992004237,regional_responsibility,50.0
B3F_0059,2.0,high,0.055585376488093044,0.012391771850976363,0.009523854630761877,0.633747634976278,0.0012668521568313606,0.58944905511472,0.008171071911447919,resource_economy,50.0
B3F_0060,4.0,medium,0.03702632799704336,0.017506269084328913,0.03289138664474671,0.36234275157993123,0.0009246956843816146,0.30929544436467094,0.03846435128388291,balanced,50.0
B3F_0061,4.0,low,0.01899504749285278,0.03403936994624273,0.012678871486374331,0.44411774095473633,0.0009574068706772404,0.6323140518783312,0.039373762051349244,regional_responsibility,50.0
B3F_0062,4.0,high,0.050312547556243065,0.03445616302245055,0.02109039319965144,0.8183438296920291,0.0010559430321005771,0.5490786579818239,0.035652558209647356,resource_economy,50.0
B3F_0063,2.0,high,0.029260591190631628,0.028367997059709753,0.020344369387165356,0.021304948729746045,0.000744892980212606,0.4863740295108538,0.009013359314397226,balanced,50.0
B3F_0064,2.0,medium,0.07345646595145663,0.030973955299142344,0.03194876810324735,0.4953611804912337,0.0011181062790236566,0.5074539513763219,0.007145333280879112,regional_responsibility,50.0
B3F_0065,2.0,high,0.019964832215088733,0.0036710582665367576,0.024397513057832682,0.08298855085034607,0.0012464923485114797,0.3794927767360256,0.0039947649378223584,resource_economy,50.0
B3F_0066,4.0,medium,0.03413596750856954,0.02546757869533435,0.0065526953216316205,0.8368534380739977,0.0011558801317211756,0.4876674497183421,0.0054592768374516175,balanced,50.0
B3F_0067,4.0,high,0.028406112537954904,0.02811854737359407,0.03217520657086677,0.19484818433815063,0.0006375711147348213,0.48350695122712667,0.03305903691150328,regional_responsibility,50.0
B3F_0068,2.0,low,0.019476700863660802,0.010034742168320327,0.014599698480320045,0.1543252234115963,0.0016897201523306572,0.3419421748698798,0.019695256171847406,resource_economy,50.0
B3F_0069,4.0,medium,0.07070727735393253,0.02853727964170022,0.02240616663185046,0.5696608734264432,0.0010458283514939546,0.3554541902692587,0.0293302387674907,balanced,50.0
B3F_0070,4.0,low,0.03215168953876103,0.016774968420712966,0.0068788208990738274,0.605706555618146,0.001427881229600889,0.4484145990173408,0.002567422723928924,regional_responsibility,50.0
B3F_0071,4.0,medium,0.035859973319803985,0.006943086756850431,0.015570021152525976,0.11046904135985527,0.0012524732275862587,0.6500348973725327,0.012418813381831739,resource_economy,50.0
B3F_0072,2.0,medium,0.0715317474239633,0.017094090128055066,0.018239030283084875,0.9091127675029852,0.001952554625960043,0.6440475663896053,0.01962807640606056,balanced,50.0
B3F_0073,2.0,medium,0.0744351205336068,0.03478285522661562,0.030475907175005413,1.0969340025896779,0.0009715818119919338,0.6086464227769037,0.03901874028839887,regional_responsibility,50.0
B3F_0074,4.0,high,0.06696563492062826,0.029663275154765485,0.011828548148653719,1.07385903082738,0.0007755837506092129,0.3018985396402827,0.03723770813773778,resource_economy,50.0
B3F_0075,2.0,low,0.06499555736001703,0.005434600581277105,0.011041926597007062,0.1428808741711145,0.0005634579272822766,0.664279346600918,0.006553246217791322,balanced,50.0
B3F_0076,4.0,medium,0.06925894688245508,0.020511870997254253,0.00447626097542569,1.0797419497624812,0.001201986085375529,0.3657820703749715,0.0221302362413128,regional_responsibility,50.0
B3F_0077,2.0,medium,0.036293294691070774,0.0018108546443112211,0.016100027623659464,0.872428359023114,0.0007575317391606759,0.3332561156048046,0.005703050707130304,resource_economy,50.0
B3F_0078,4.0,high,0.07493082446268473,0.03353259938411522,0.021453919762847704,1.196889354823653,0.0016666200940995092,0.5195717840322825,0.010579004803864964,balanced,50.0
B3F_0079,2.0,low,0.0508737963727699,0.014535926681831448,0.003727232057867307,0.45742642245356824,0.0014172401304102778,0.5053619891137072,0.016573711582705302,regional_responsibility,50.0
B3F_0080,2.0,high,0.030218362646369852,0.009670232915336469,0.018887980644490213,0.4687595816188473,0.0008935393762756622,0.683701599981315,0.011248397815402685,resource_economy,50.0
B3F_0081,4.0,high,0.026352804800668095,0.0020867741346523197,0.007698720520785385,0.289065185397967,0.0005100903269304494,0.5714631475131877,0.020256595324266796,balanced,50.0
B3F_0082,2.0,medium,0.01846622452760687,0.032664131565769874,0.005076380494166814,0.4564020380164884,0.0009497421068604799,0.5956699128223135,0.01141705009284757,regional_responsibility,50.0
B3F_0083,4.0,high,0.05137916128592963,0.014191572648509208,0.0031013222389040685,1.1491871307333545,0.0018310145654198957,0.6224182662735711,0.023407423009129905,resource_economy,50.0
B3F_0084,4.0,medium,0.05630146787065558,0.015204396538846645,0.017603187160603228,0.5797584771301043,0.0009089057818435957,0.4397443108283548,0.012665121165345095,balanced,50.0
B3F_0085,2.0,low,0.054341143574126886,0.034373425824692876,0.02373052059635799,1.1392348756580466,0.0015786726010278951,0.5627406024531255,0.0015537956786707263,regional_responsibility,50.0
B3F_0086,2.0,low,0.03548778234584622,0.0033813407175167427,0.013550299777725075,0.9243084874218482,0.001293242852296011,0.4369974116592066,0.03708770356450442,resource_economy,50.0
B3F_0087,2.0,low,0.03111841995649444,0.027421697229399005,0.00025107051592699697,0.4138090742197768,0.0007817396265045473,0.3362050865284012,0.011651960445501734,balanced,50.0
B3F_0088,2.0,high,0.030802297163752042,0.016331603054399884,0.018022749674920607,0.4361174521156339,0.0017673788985106415,0.6359431310388093,0.0321459747574893,regional_responsibility,50.0
B3F_0089,4.0,medium,0.06829397097270684,0.02025087272117837,0.004243417298088135,0.5314196332842563,0.0010224745533881537,0.3254902984512878,0.007937154755920401,resource_economy,50.0
B3F_0090,4.0,high,0.022158860368688603,0.025286880581604453,0.0005488546890738352,1.0205312412847647,0.0014591781133285718,0.6660632117311958,0.018009174479005775,balanced,50.0
B3F_0091,4.0,low,0.05188835538151892,0.030400939897375627,0.019841561778463395,0.5543658451347697,0.0014928268812866277,0.5150405417890112,0.01710636205180674,regional_responsibility,50.0
B3F_0092,4.0,medium,0.04874047776595362,0.006593845146357993,0.002385979981017888,0.2737809035329495,0.0016138244522268192,0.518585641451985,0.0008985752719014723,resource_economy,50.0
B3F_0093,2.0,high,0.04978551023150436,0.03298279721591972,0.02836379866869818,0.7233197287062589,0.0005453852836806562,0.6997922442130371,0.03042963273256893,balanced,50.0
B3F_0094,2.0,low,0.024740321543100706,0.011954129316845688,0.004744957637188255,0.3982697163722363,0.0007272864606653346,0.6433095172734873,0.020326381456446666,regional_responsibility,50.0
B3F_0095,2.0,high,0.015646638930823208,0.016053707582204615,0.016650880228540107,0.3553637863070243,0.0008205302517950723,0.6882487055228121,0.025883560006501116,resource_economy,50.0
B3F_0096,2.0,low,0.03237296888722716,0.01891872655377333,0.00036728476740215045,0.3883809409577225,0.0014423927022367122,0.5430952447065377,0.016251922575977348,balanced,50.0
B3F_0097,2.0,low,0.01763265904921362,0.008381225506388578,0.017274822796751462,0.6600913970384298,0.0018639197118161105,0.6255624436442437,0.0035079933940140974,regional_responsibility,50.0
B3F_0098,2.0,high,0.06164758709860103,0.00887018310038404,0.024874259134551845,0.01713333428840918,0.0007668168991569052,0.3760887102611108,0.03377093638084709,resource_economy,50.0
B3F_0099,2.0,high,0.06415652115630281,0.012858054033007394,0.033650442488165636,0.5128372013515333,0.0012046518619492851,0.32103279279766594,0.00595320695894205,balanced,50.0
B3F_0100,2.0,low,0.04335038914213078,0.030640871698532947,0.030059063809777083,1.1794784543547323,0.0006835351003312871,0.4589856210252233,0.03761420472261427,regional_responsibility,50.0
B3F_0101,4.0,high,0.02018121575865683,0.02995995058759968,0.010782434673901185,0.7530443110267546,0.0017783828752422446,0.613857023065555,0.012948124161969455,resource_economy,50.0
B3F_0102,2.0,medium,0.04819177783805957,0.012822668654359442,0.034035152184195915,0.5031802040002674,0.0013509921186906854,0.3474685118235459,0.029025898650380546,balanced,50.0
B3F_0103,4.0,medium,0.0720034605818948,0.026253779530012972,0.03153041046025257,0.6768831992613867,0.0008439407415019917,0.6043716241995447,0.018476415910034977,regional_responsibility,50.0
B3F_0104,2.0,low,0.029644210834759117,0.022455351280198498,0.02760390014574597,1.1244023700335672,0.0007040953056283189,0.4429195031607335,0.028005309874489487,resource_economy,50.0
B3F_0105,4.0,medium,0.06232526975320221,0.021079943926847176,0.008848349137145573,0.7478663520799649,0.0013316397409763956,0.49106082113354244,0.023779400623103488,balanced,50.0
B3F_0106,4.0,high,0.06335420057709541,6.65141624879284e-05,0.00746051622580258,0.7819389803654787,0.0017538431831061634,0.5977661642294965,0.026475339477074384,regional_responsibility,50.0
B3F_0107,2.0,low,0.053166236442526604,0.0026281116149669656,0.027878111895399765,0.8851469421203533,0.0015271039660307328,0.6162822573754487,8.262559786052559e-05,resource_economy,50.0
B3F_0108,4.0,medium,0.04484710461257364,0.006000234305067446,0.0067825171288148885,0.24615665122801123,0.0012224100657608993,0.31346409536458636,0.03497607333635595,balanced,50.0
B3F_0109,2.0,low,0.06015688608543719,0.01113950416684518,0.0016998718279273577,0.9197402288779496,0.0018165470613324547,0.5321690322395608,0.001669326963279878,regional_responsibility,50.0
B3F_0110,4.0,high,0.06567778402911026,0.023546647443937977,0.008017247848879087,0.9613502709143804,0.0012284439698248277,0.5532835591466034,0.014509659226060479,resource_economy,50.0
B3F_0111,4.0,medium,0.02760608122059452,0.03250873048173021,0.015062799171760389,1.0092161957753705,0.0005335362331181655,0.3718494355219672,0.034426448491506306,balanced,50.0
B3F_0112,4.0,high,0.06741996622504406,0.010161563523709252,0.007220617547490427,0.2760650282106254,0.0019091879139697468,0.4178023956598277,0.002850826375084765,regional_responsibility,50.0
B3F_0113,2.0,medium,0.06942537611975651,0.01316899311160433,0.014057291769868075,1.249095381521133,0.0015955213661867549,0.577294137703796,0.032457069527117896,resource_economy,50.0
B3F_0114,4.0,low,0.06085010749475492,0.007724193335795815,0.02328250032139271,0.8118896709068687,0.0006101183271926821,0.5346993387040655,0.03153505784601847,balanced,50.0
B3F_0115,4.0,low,0.07015815206213191,0.029146333936485615,0.004087334821854022,1.0918166222203942,0.0016338239980207318,0.5563379455762926,0.028278008914418163,regional_responsibility,50.0
B3F_0116,4.0,medium,0.05712143790015433,0.019593745862550114,0.03009748013276887,0.61397781525816,0.001342974849011012,0.5245510349541754,0.019089827218581924,resource_economy,50.0
B3F_0117,4.0,high,0.07267598311276202,0.033354618501693516,0.027030682927243414,0.3237203727923343,0.0017577138615451522,0.40215795134642385,0.029949834634023197,balanced,50.0
B3F_0118,2.0,low,0.05814659995762437,0.024948304230397993,0.01443502753108894,0.09789881189869733,0.0019726602471080226,0.37490591625201625,0.015185952082023689,regional_responsibility,50.0
B3F_0119,4.0,medium,0.054505474065625316,0.0016218818066493451,0.008608706233514354,0.12227293897756215,0.0008078320238818724,0.3123183420247109,0.006641294382425039,resource_economy,50.0
B3F_0120,2.0,medium,0.037152267649332896,0.011532932121878312,0.014952187071113246,0.826143158857436,0.0008287316111503015,0.6468805058723969,0.0019559872654966747,balanced,50.0
B3F_0121,4.0,low,0.024306634503307598,0.015497961691699277,0.03281042643400703,0.7152998112453296,0.00100036390972977,0.4203018106113854,0.0182913667663284,regional_responsibility,50.0
B3F_0122,2.0,low,0.01711987436777559,0.004229697741354591,0.005306404179860862,0.8748472474277221,0.0015533681213810533,0.5718815939621611,0.0050118692826305565,resource_economy,50.0
B3F_0123,4.0,low,0.04146936438577149,0.009228013191812184,0.003380044079682857,1.2502317677846781,0.001901135748368663,0.6391202650794753,0.03436471172475394,balanced,50.0
B3F_0124,2.0,high,0.021210049491027467,0.02012047188031537,0.000964735423648057,0.9750126021704766,0.0013758942418604842,0.4106701844098205,0.004628863319618814,regional_responsibility,50.0
B3F_0125,2.0,medium,0.041207330543654816,0.009341763513156576,0.022594220500104012,1.0564117180234522,0.0019584989489680616,0.36470798939796367,0.024816387988879657,resource_economy,50.0
B3F_0126,4.0,medium,0.023463464596388775,0.031802925508414105,0.02299930295840126,0.7984875487961604,0.0006188315999432219,0.4130048255355296,0.008746840496099941,balanced,50.0
B3F_0127,2.0,high,0.06846796770897612,0.02303428984388416,0.029050670713306997,0.23556366436160645,0.0011034342667883305,0.6599397251169312,0.01603362082535401,regional_responsibility,50.0
