point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective
B1_LHS_0039,4.0,low,0.0744378961181556,0.02381326290372855,0.033649598044575166,0.7550867105627475,0.00085937324233343,0.33179240910074453,0.038337076787714204,balanced
B1_LHS_0040,2.0,high,0.043296844155217624,0.03185986968583227,0.03218011589386758,0.8697590939547235,0.0014052610107035826,0.35461276790646773,0.03792025496237658,regional_responsibility
B1_LHS_0041,4.0,low,0.016081177504594337,0.010691026290911928,0.032725730013847855,0.6619780869718526,0.0010621463555351633,0.3040570133923786,0.027611356265734174,resource_economy
B1_LHS_0042,4.0,medium,0.06279900777897968,0.014283806281971598,0.02980690229496501,0.3078460978679138,0.0017178664664781198,0.5547369977893678,0.03758476343204396,balanced
B1_LHS_0043,2.0,low,0.06866210556782547,0.0070151511742751055,0.01454079643188857,0.22976441571939865,0.0005149890683874555,0.36722839944103314,0.006624454478061811,regional_responsibility
B1_LHS_0044,2.0,high,0.06627150860940308,0.009461964597598526,0.0040753852884770295,0.8887044168814272,0.001386465895389218,0.3368316273321168,0.032969609085286455,resource_economy
B1_LHS_0045,2.0,medium,0.032982487793978915,0.002658239482942245,0.020350011502890935,1.0764228935097462,0.0006167847145952353,0.5100883316188997,0.017776980048819894,balanced
B1_LHS_0046,2.0,low,0.07414842905892766,0.0017139183048116408,0.01804355329713147,0.12206408282225117,0.0015637313355357026,0.6783827883777224,0.01764538224968789,regional_responsibility
B1_LHS_0047,2.0,low,0.0712915196832132,0.027241202886989856,0.02253061954261734,0.3910946068184231,0.0009017451505578043,0.39939876318868356,0.02844281685686413,resource_economy
B1_LHS_0048,4.0,low,0.05424306855390942,0.024112756630942696,0.01108290612544319,0.7772124458029678,0.0019276440228257385,0.5448712366458209,0.0049554934777028825,balanced
B1_LHS_0049,4.0,low,0.07496520840464038,0.01903700295899991,0.025121529729291124,0.439875531475767,0.0015313329020162534,0.43719326075468257,0.036184613190508044,regional_responsibility
B1_LHS_0050,4.0,high,0.0681530448145492,0.014343929347488165,0.0009979437055545408,0.39869822480265654,0.0008910871678608084,0.5384623844994735,0.028713227260296584,resource_economy
B1_LHS_0051,4.0,medium,0.06637851259071903,0.0062330817636961355,0.003539218973819237,0.5252311524641762,0.000676504148929396,0.590942351701399,0.014149307523253607,balanced
B1_LHS_0052,2.0,medium,0.05347946184521165,0.020168496371532434,0.022213756278889062,1.0978791424956773,0.0015399874041816869,0.4604953301153795,0.022715906252271642,regional_responsibility
B1_LHS_0053,2.0,medium,0.01965501111647708,0.012643041952497784,0.03035993162735686,0.5196367382897941,0.0012734712934256102,0.5059011029787405,0.0060673431633776614,resource_economy
B1_LHS_0054,4.0,low,0.04851239434539159,0.014968245730720807,0.0059349492444491555,0.24728591630174757,0.000988936268295262,0.5896722179448882,0.01611606792077802,balanced
B1_LHS_0055,4.0,high,0.04025630808145951,0.03333368696156152,0.03240491618443029,0.9875587672662842,0.001298785783703931,0.5336829880128463,0.0219593829508025,regional_responsibility
B1_LHS_0056,4.0,low,0.04585098031427076,0.0072481041006534925,0.026596029683055085,0.9299257651735938,0.0018556083297928175,0.4382151764703488,0.01109764791942495,resource_economy
B1_LHS_0057,4.0,high,0.027885255506031204,0.021072203085143244,0.029303302667608434,0.3404602602708273,0.000655479808822383,0.6901863265449273,0.0106957270328893,balanced
B1_LHS_0058,2.0,high,0.026323975294334,0.006804791775388648,0.01315786439924124,0.07098847044765376,0.0018723807725317134,0.46652857302412953,0.021914191754449582,regional_responsibility
B1_LHS_0059,2.0,medium,0.023033534732329226,0.02315293566892655,0.012372238292282324,0.8749971498798843,0.0019230006787498755,0.34956084327369047,0.014429273668709811,resource_economy
B1_LHS_0060,2.0,low,0.07080684197583013,0.009804104505722454,0.010696577275396276,0.945297810829577,0.0005532006855931867,0.32431708639479767,0.03553309600714,balanced
B1_LHS_0061,4.0,medium,0.021544163690597615,0.029261911576766872,0.03182107091539786,0.2535312953310612,0.0009469156143251502,0.4154053303216543,0.038578303486599165,regional_responsibility
B1_LHS_0062,2.0,medium,0.0634811188572461,0.01623322036722579,0.03192202424637491,0.3371645078119705,0.0014236420416320053,0.35790754748779796,0.006385471798808107,resource_economy
B1_LHS_0063,4.0,high,0.039931360246894004,0.02349437410123996,0.03202715938059757,1.0116675063311997,0.0008934008205404308,0.3166615876473327,0.001003975302809469,balanced
B1_LHS_0064,4.0,low,0.04018807553677728,0.03347886056866809,0.0028409262316211573,1.0042604764766645,0.001635519668115736,0.4706750139650486,0.032330895634370804,regional_responsibility
B1_LHS_0065,4.0,high,0.06793901259079574,0.03410097868996199,0.012790827963224465,0.9700233162981149,0.0019116227911317838,0.38751950647494715,0.0056788757882445876,resource_economy
B1_LHS_0066,4.0,high,0.06471016047079226,0.0007177301306210246,0.027371557738153585,0.11228208941665267,0.0005116659059198637,0.5064363771700383,0.03801677671001243,balanced
B1_LHS_0067,4.0,low,0.06757214254864317,0.0015554450339366412,0.025930022114667946,0.4192985425337454,0.0016451521977010174,0.39603285248503206,0.035874625965694754,regional_responsibility
B1_LHS_0068,4.0,medium,0.06592405914447938,0.03445077419860053,0.026884265985747835,0.582594560058792,0.0008456730070893117,0.48174138246538606,0.030904007957033547,resource_economy
B1_LHS_0069,4.0,low,0.07368554507677424,0.010080944109219996,0.020665422757222295,0.30603028125002885,0.0010984833760592674,0.6862785166487417,0.00627846728854176,balanced
B1_LHS_0070,4.0,medium,0.07047222156192026,0.031323009703846716,0.0194625425359395,1.1249156601537236,0.0005562222167865324,0.5245053932523964,0.025879061822161764,regional_responsibility
B1_LHS_0071,4.0,high,0.056542113066953587,0.030852954265337493,0.009025355563009851,0.8178488824485645,0.0013354952607924128,0.6073490678355311,0.0009148785106299092,resource_economy
B1_LHS_0072,2.0,high,0.06703430668479092,0.012038723273944072,0.009345830203146579,0.2854487238078955,0.001362571984216463,0.5284154388715081,0.01817781810997882,balanced
B1_LHS_0073,4.0,low,0.05031837709641246,0.016090530604856858,0.010225734693560683,1.236284864922965,0.0017706720039785484,0.688623950933178,0.032049662259128565,regional_responsibility
B1_LHS_0074,2.0,high,0.023801403743621094,0.0011762154880328914,0.015138231044681346,0.12595117382684448,0.0009361607443991307,0.3947488131918716,0.018358586251692243,resource_economy
B1_LHS_0075,4.0,medium,0.04631514214707385,0.01669067358650119,0.004690498942116099,0.8917419548363819,0.001165118018192766,0.5016876065673458,0.030366671906307405,balanced
B1_LHS_0076,4.0,medium,0.04132357968491798,0.02397007794169477,0.009877525106826306,0.5795751073017071,0.0011751006616357465,0.6377422112468187,0.02929358625670408,regional_responsibility
B1_LHS_0077,4.0,low,0.04310014025493082,0.03195139174350803,0.009418542143285845,0.09139673248769427,0.0016313954524606814,0.49967703757246423,0.023295607763213166,resource_economy
B1_LHS_0078,2.0,low,0.03012555347233602,0.011952959692831916,0.013432563314661087,0.530992115808104,0.0018506885682510786,0.3799798321508947,0.03538685171639541,balanced
B1_LHS_0079,4.0,high,0.03975545310871975,0.02821816366010694,0.025333241562358864,0.4991017039623084,0.0012399597724284301,0.46964459486647714,0.03460664110871142,regional_responsibility
B1_LHS_0080,2.0,high,0.03326359209202531,0.008073453911888394,0.006286301651189115,0.7489585622203885,0.0008997910772304356,0.5846606497941915,0.02046038364067059,resource_economy
B1_LHS_0081,2.0,high,0.03447753376296685,0.004785099657878581,0.017628358783251887,1.1166055495088667,0.0013971080902188847,0.6772802112841916,0.003447979455962141,balanced
B1_LHS_0082,4.0,medium,0.04527824293659341,0.004324497072632518,0.026079604375493778,0.09908592708892763,0.0008164081483161057,0.6174133418896419,0.01991344234699558,regional_responsibility
B1_LHS_0083,2.0,low,0.030848149005971486,0.03473909405648366,0.006090352988315092,0.5938479482719355,0.0014509953720590327,0.6595260377685515,0.03225174087167665,resource_economy
B1_LHS_0084,2.0,medium,0.038964629797888874,0.009366373317898713,0.007448631512653951,0.16710854499336636,0.0007081235982370275,0.5119619912844223,0.0004944782821905136,balanced
B1_LHS_0085,2.0,low,0.022106435077250915,0.018029475620762608,0.004610302251243097,0.6352070678584892,0.0005869496798328412,0.5606358483578844,0.025131633378958282,regional_responsibility
B1_LHS_0086,2.0,low,0.05624490208557725,0.01879875451882014,0.0070166279074046515,0.25906189523602374,0.0017468005649220204,0.37072634238572205,0.032503399026864804,resource_economy
B1_LHS_0087,2.0,medium,0.03356015531184274,0.015479327896376458,0.015646570364678147,1.2120045544287863,0.0015668294450732932,0.5330743078051281,0.039530539698039914,balanced
B1_LHS_0088,4.0,low,0.022416437341898795,0.008257399272275034,0.029405886648482628,0.6319989034759022,0.0013064779699544318,0.40120406155144644,0.003125906166522268,regional_responsibility
B1_LHS_0089,2.0,low,0.07230763611163636,0.025603997282551586,0.02374027921570757,0.7933045409734238,0.000783121327021765,0.6395558490683888,0.0390457868960276,resource_economy
B1_LHS_0090,4.0,medium,0.06612963644669478,0.03321823015419465,0.006660293906352911,1.2740572674024622,0.001415638743550024,0.6829055971680036,0.01664440271896641,balanced
B1_LHS_0091,2.0,high,0.024474097370339315,0.012320285102946436,0.004996054331818579,1.1689707163956333,0.0016703678653642404,0.4422793216214951,0.0028889664394654425,regional_responsibility
B1_LHS_0092,2.0,low,0.05516479927640923,0.026587358430337316,0.0003561794925111736,0.7899176243842323,0.000508687717170797,0.46811480436042907,0.007814928313310428,resource_economy
B1_LHS_0093,2.0,low,0.03647380920512522,0.014623514279487486,0.005465191667143866,0.550704662712631,0.001427099483089659,0.45401677165155396,0.020580810615763348,balanced
B1_LHS_0094,4.0,medium,0.07156858554800517,0.012935211974148646,0.022231538789304072,0.9086752436818064,0.0007459944879685473,0.4039603323394581,0.02497054836097635,regional_responsibility
B1_LHS_0095,2.0,low,0.03580792633249272,0.010340919045508067,0.00027483442173603857,0.9601629593212389,0.0006404003620122744,0.6405624942678596,0.036918191958172496,resource_economy
B1_LHS_0096,2.0,high,0.055836215506381626,0.02538665817926394,0.019281685496627822,0.1868349062698479,0.0013096341971766032,0.33038847675251354,0.017253012308056467,balanced
B1_LHS_0097,2.0,low,0.04434111645624392,0.016930671062686198,0.025471651882017502,0.8032642465229666,0.0005032845627152646,0.488354800351723,0.026804604585381142,regional_responsibility
B1_LHS_0098,4.0,low,0.03913045342251685,0.019143554822910133,0.030322760843751947,0.4480949062250046,0.0010201544585262726,0.3480055462244719,0.004134827705928224,resource_economy
B1_LHS_0099,4.0,low,0.05986024861198356,0.028831657283650575,0.010104938469399449,0.7410418682806554,0.0011172451973334948,0.6911582253899247,0.021348750681267358,balanced
B1_LHS_0100,4.0,high,0.04581026704140184,0.027833802372159492,0.018879270738261445,0.5691546030666882,0.0019011521008436454,0.455785650452381,0.015042941096608715,regional_responsibility
B1_LHS_0101,2.0,low,0.028055879297845913,0.030212420409909742,0.00946988116017991,0.38870873699076564,0.001736413369271001,0.3251472463090927,0.026769307446061413,resource_economy
B1_LHS_0102,2.0,high,0.05195662107193102,0.02696554883439098,0.008762569876407875,0.5378357010557416,0.00131835565839542,0.6479337973157051,0.02920659108063165,balanced
B1_LHS_0103,4.0,medium,0.07167960059096598,0.001078999450168609,0.03283566100158522,1.206393132930205,0.0007744091813666865,0.38687549871823834,0.03894644663980094,regional_responsibility
B1_LHS_0104,4.0,high,0.02768124401937872,0.008026164473319953,0.026798207697716927,0.17149482320241977,0.0005703548355025115,0.3452689970488098,0.00352908804854607,resource_economy
B1_LHS_0105,4.0,high,0.039245438690555065,0.025269062012353172,0.019059449182996444,0.295626163492819,0.0018213712804525221,0.4033304747309517,0.03428867550550611,balanced
B1_LHS_0106,2.0,medium,0.04828932015535775,0.028247719553123465,0.019701248817378315,0.5669937305560159,0.0018078059318895339,0.3096383762680667,0.01768410018780501,regional_responsibility
B1_LHS_0107,2.0,low,0.07400127700947778,0.027419831737063305,0.01395659415715423,0.5625217543174547,0.0007896943355179909,0.40247561880136995,0.008059889045432124,resource_economy
B1_LHS_0108,4.0,low,0.037538272130405566,0.012655434952065786,0.02522968491326632,0.008680323634104611,0.001988378057507855,0.30717637374195333,0.0335381866547412,balanced
B1_LHS_0109,2.0,low,0.03557704077425264,0.009699055610394353,0.014947827606830699,1.160736687889056,0.0007785959384128609,0.44703494681245004,0.0384129938701486,regional_responsibility
B1_LHS_0110,4.0,low,0.025660954299022265,0.0020528947482398316,0.020462640576765178,0.9219744505949405,0.0011265096432488953,0.4740411065145556,0.020904400588206445,resource_economy
B1_LHS_0111,4.0,high,0.04285859985468396,0.012899659245916432,0.00995549992961317,0.26447186702899506,0.0009697780869766604,0.6459631952446527,0.001405041218298366,balanced
B1_LHS_0112,4.0,high,0.07145622929650816,0.02270406793188876,0.023998304967921512,1.1891230747923567,0.0009222612319869318,0.43036101873978716,0.01525842716724651,regional_responsibility
B1_LHS_0113,4.0,low,0.04704242072203184,0.029542713922246215,0.027178484641088903,0.8605066446233176,0.0018369247219534276,0.3537668566594696,0.02472482671979933,resource_economy
B1_LHS_0114,2.0,high,0.05450473765750872,0.012173044039740425,0.016801796219612593,1.0503841978866308,0.001365109570357359,0.5306986909302768,0.031637717738169785,balanced
B1_LHS_0115,4.0,low,0.04505717651249974,0.009040883905024368,0.022460331225251692,0.3268550265134664,0.0014327140383262648,0.600594624859534,0.03382124824905902,regional_responsibility
B1_LHS_0116,2.0,medium,0.04753123437157926,0.027972648839102797,0.03322444945723965,0.8454532204874138,0.0007587606867420688,0.3529417425447279,0.029131197995101204,resource_economy
B1_LHS_0117,2.0,medium,0.04986624738515534,0.013303566400852175,0.029334060016426047,0.11742235851293908,0.0013319257048678584,0.4099984996868407,0.02825665256378069,balanced
B1_LHS_0118,2.0,low,0.06773103339962375,0.030334067920390458,0.008977095912486705,0.08873645598874466,0.0019457313117214228,0.3968265341920176,0.008972104201061383,regional_responsibility
B1_LHS_0119,2.0,high,0.06295156535966245,0.021048655150387112,0.01805631931193251,0.6403415056997731,0.0012623068735345016,0.3983497696035969,0.013462295227934665,resource_economy
B1_LHS_0120,2.0,low,0.06327439144532325,0.0315958309492017,0.032240635746494425,1.1527180894591094,0.0019665404193343772,0.30158904638315254,0.024254684159990367,balanced
B1_LHS_0121,4.0,high,0.02926458589314955,0.0075465593771262655,0.018290002993580398,0.6958991212067865,0.0010440003692176651,0.5426411084223505,0.004406207434138274,regional_responsibility
B1_LHS_0122,4.0,high,0.04140342689983842,0.009946230355627996,0.013695135659047758,0.36827108871386394,0.0010549926998356784,0.48713875754155733,0.01132904587893473,resource_economy
B1_LHS_0123,2.0,high,0.03813945980124514,0.01002490035999035,0.03120022597345797,0.103399226136375,0.0007351389679667999,0.6014256500590169,0.019669059445138373,balanced
B1_LHS_0124,4.0,low,0.052692510297514115,0.0019780513524013045,0.02995242906941201,1.0221444323826772,0.0011583798301976153,0.5505071029719542,0.013864609461400824,regional_responsibility
B1_LHS_0125,4.0,high,0.02356574281538046,0.02472702803988457,0.003213828092455775,0.9400842537854345,0.0008540317521568456,0.6681226552563714,0.0008153250248573053,resource_economy
B1_LHS_0126,4.0,high,0.04742661017614118,0.026705668715670046,0.013089337163165614,0.46058442842944275,0.0015951059009202222,0.4396107724216136,0.02903029142352259,balanced
B1_LHS_0127,2.0,medium,0.05228043129948291,0.029063182022519844,0.0016809411743076534,0.5411387365281496,0.0007481513057695055,0.3137358019419396,0.03407655370985368,regional_responsibility
B1_LHS_0128,2.0,medium,0.06338541422932428,0.03209542634793114,0.0023156498563791624,0.23310567129972307,0.0012605954506061158,0.3501099081256297,0.010974438701902543,resource_economy
B1_LHS_0129,2.0,high,0.04006693769516127,0.025993336241972215,0.025426160400452782,1.2555663189895585,0.0014312417857887472,0.5923626926287586,0.01391483647057859,balanced
B1_LHS_0130,2.0,medium,0.019091113173869537,0.003873515369091666,0.03355358640409615,0.04083035648234689,0.0015222261960543394,0.696066552647946,0.010498908743903988,regional_responsibility
B1_LHS_0131,4.0,medium,0.06394322422762644,0.01560854144341335,0.019166207938156637,1.0550645971368384,0.0015258355071574303,0.505034508149269,0.015376781199571286,resource_economy
B1_LHS_0132,2.0,low,0.04513686959229421,0.0006125972815114977,0.012488161222863137,0.15619464393507307,0.0007562993437345087,0.548504538914275,0.021839632726351508,balanced
B1_LHS_0133,4.0,high,0.039522660998415456,0.011256280799045674,0.01227378504636923,0.9373990936238417,0.000659540065538161,0.31561920335119537,0.02048476622827494,regional_responsibility
B1_LHS_0134,2.0,medium,0.031152615973050662,9.823942061134863e-05,0.004008057713388877,0.6655722269933502,0.0010732420033969733,0.3339242213909218,0.020229380002166772,resource_economy
B1_LHS_0135,4.0,high,0.015908201138190255,0.009315591119860748,0.010478848473332395,0.29884570625273865,0.00190812254649923,0.3145465317718312,0.01016930938146427,balanced
B1_LHS_0136,4.0,high,0.04869768221618885,0.003545020743009015,0.03144561324519183,0.1681190745727904,0.0009959725039669063,0.5676938883875295,0.03484475017525757,regional_responsibility
B1_LHS_0137,2.0,high,0.05388297989240606,0.02581522407867085,0.007867319851008829,0.14693287533143137,0.0011875235825294728,0.36808905099137246,0.007787324619605907,resource_economy
B1_LHS_0138,2.0,low,0.035346208026983766,0.014358137383884091,0.005063087011491158,0.6996698013207714,0.001143242273752624,0.4765285951969356,0.03911307607616269,balanced
B1_LHS_0139,2.0,medium,0.03399695142702337,0.02440297612110201,0.03053506034891467,0.3626808709021277,0.0017827477115876448,0.453141958525891,0.017386203035571857,regional_responsibility
B1_LHS_0140,4.0,high,0.027031815787313902,0.007474190911997523,0.015050470026330287,0.333174965642346,0.001022119719331598,0.6778598621891658,0.02967295326237907,resource_economy
B1_LHS_0141,2.0,high,0.050885998705434345,0.001829855356657101,0.010558655540334002,1.2929974416508543,0.0019193966688336617,0.606622354278336,0.0029149475292652837,balanced
B1_LHS_0142,4.0,low,0.06007076528903839,0.02077757294321305,0.02772887199294637,0.5052911166959999,0.0009442117106644052,0.3667716393730207,0.025299562933434726,regional_responsibility
B1_LHS_0143,4.0,high,0.04047522446535498,0.02449087603810816,0.013013126670151925,0.7070813548593678,0.0011399803701022558,0.6716605586004298,0.015534078327688237,resource_economy
B1_LHS_0144,4.0,low,0.022606932758599537,0.01818018663769311,0.0026595442649915923,0.26206170455698186,0.0007419223543622905,0.6197685719785082,0.004807255426892381,balanced
B1_LHS_0145,2.0,low,0.049537114200685246,0.03271336793707317,0.009808585877645442,1.1715477982441767,0.0010802547696806245,0.4363281741873334,0.03718223611152429,regional_responsibility
B1_LHS_0146,4.0,medium,0.07318999565836204,0.027179047064962915,0.00013738450559448628,1.2625211354345989,0.001735114013273181,0.4766771262022653,0.006538788551836241,resource_economy
B1_LHS_0147,4.0,high,0.054798378409185715,0.03460430264196537,0.030878707623001933,0.7879965954362474,0.001541034866084528,0.347020440793992,0.035209505314659204,balanced
B1_LHS_0148,2.0,high,0.06736586287215117,0.004158001540789897,0.01582114431077995,1.216430520878441,0.0019511354174269098,0.4864425869835612,0.006194317770993702,regional_responsibility
B1_LHS_0149,2.0,low,0.035059396347551966,0.025639366226262998,0.015658837246768493,0.32487223718125247,0.0010056580896896715,0.4468063835114774,0.022875715795771457,resource_economy
B1_LHS_0150,4.0,high,0.07014260390426394,0.0037262548254440846,0.021465871052351943,0.7193084609672099,0.0016604332413745347,0.3699023390939475,0.03445158721084787,balanced
B1_LHS_0151,2.0,high,0.03345954211113459,0.003319164284617412,0.033793683366845274,1.052562033555259,0.0008757426158278557,0.4389762658382018,0.00045272984515532585,regional_responsibility
B1_LHS_0152,4.0,low,0.01822476755906809,0.015043824019854374,0.020583033403643623,0.2059958379964993,0.0014984323114173121,0.42546239637916194,0.0029825150460801282,resource_economy
B1_LHS_0153,4.0,medium,0.05539829734234648,0.004523680572665939,0.022623561566870138,0.8810823095826874,0.0014884003048353102,0.6933513643433744,0.028623079869076442,balanced
B1_LHS_0154,2.0,medium,0.03242723992947455,0.0025480974024902603,0.029094816605204365,0.8320198261304991,0.001848526478875384,0.5689219944943149,0.015807063027257828,regional_responsibility
B1_LHS_0155,2.0,high,0.018638991430096653,0.030392763127503428,7.13272096593346e-05,1.0632152735458802,0.0005263114027282797,0.674923591123487,0.03654424048598642,resource_economy
B1_LHS_0156,2.0,high,0.01886238031390551,0.018823764120183672,0.023035984343424715,0.6000514884664382,0.0006661133389823518,0.5327876366947419,0.026295899104813572,balanced
B1_LHS_0157,2.0,low,0.018142724310086532,0.01962995216323097,0.00708026946857355,0.8118186655952467,0.001931354723870616,0.5889353097875492,0.01120862306155164,regional_responsibility
B1_LHS_0158,2.0,medium,0.01517483547783344,0.010169091682122936,0.007138900868310671,0.916086749169631,0.0005517467840849801,0.5637301883539741,0.03657785228365652,resource_economy
B1_LHS_0159,4.0,low,0.04209049963040716,0.014850338382122977,0.022872534856332446,0.7091570828783754,0.0018465509772748491,0.42351343158603694,0.00913394347509673,balanced
